"id";"gender";"carType";"carCategory";"occupation";"age";"carGroup";"bonus";"carValue";"material";"subRegion";"region";"cityDensity";"claimValue"
28244;"Female";"D";"Large";"Unemployed";49;12;-40;10130;0;"Q33";"Q";129,6690079;0
28245;"Male";"A";"Large";"Housewife";32;12;50;37575;1;"L30";"L";62,06252553;0
28246;"Female";"B";"Large";"Self-employed";35;11;-50;4190;0;"R50";"R";223,3475567;0
28247;"Female";"A";"Large";"Unemployed";52;20;-40;6470;0;"N12";"N";133,2886429;0
28248;"Male";"D";"Small";"Self-employed";63;16;-50;4545;1;"Q55";"Q";126,1401885;0
28249;"Male";"A";"Large";"Retired";47;10;80;8825;0;"R46";"R";218,9832303;0
28250;"Male";"B";"Small";"Employed";30;14;10;115120;1;"R24";"R";225,1417422;0
28251;"Male";"B";"Medium";"Unemployed";50;16;-40;118365;0;"Q17";"Q";202,5335882;175,27333628
28252;"Male";"B";"Large";"Retired";62;10;-50;46855;0;"R44";"R";237,4189585;0
28253;"Male";"B";"Small";"Unemployed";21;10;-10;33620;0;"Q57";"Q";149,997808;1610,7224732
28254;"Male";"C";"Large";"Retired";74;15;-20;29020;0;"R11";"R";259,0040603;0
28255;"Male";"E";"Large";"Retired";60;11;-50;20035;0;"Q28";"Q";169,5291484;0
28256;"Male";"E";"Medium";"Unemployed";42;5;-50;9810;1;"Q52";"Q";168,6499611;0
28257;"Female";"A";"Large";"Housewife";21;1;20;6110;1;"S1";"S";37,31536383;6443,9136497
28258;"Female";"A";"Small";"Unemployed";41;5;120;5745;1;"N11";"N";88,89623143;407,58187422
28259;"Male";"E";"Large";"Employed";59;14;10;106035;1;"L65";"L";63,53336338;0
28260;"Male";"D";"Medium";"Unemployed";26;8;-20;28630;0;"Q16";"Q";207,1446249;0
28261;"Female";"C";"Large";"Retired";64;13;-20;5350;1;"L92";"L";73,85052034;0
28262;"Male";"C";"Medium";"Housewife";44;7;-50;13575;0;"Q40";"Q";189,9730181;0
28263;"Female";"C";"Small";"Housewife";19;18;20;26685;0;"T6";"T";32,4149606;0
28264;"Male";"A";"Medium";"Employed";22;13;-10;17385;0;"M19";"M";183,8950396;0
28265;"Male";"D";"Small";"Retired";58;19;-30;20585;1;"R4";"R";185,8513852;0
28266;"Female";"E";"Small";"Employed";28;17;60;29940;0;"R21";"R";275,2822626;0
28267;"Male";"B";"Medium";"Employed";38;10;0;14980;0;"R39";"R";234,675271;0
28268;"Male";"D";"Small";"Housewife";21;9;50;17700;0;"N1";"N";43,18966881;12498,81637501
28269;"Male";"E";"Small";"Retired";69;5;-30;10095;0;"N4";"N";109,6318854;0
28270;"Male";"C";"Medium";"Employed";37;11;-50;21740;1;"L12";"L";51,4116382;0
28271;"male";"C";"Large";"Retired";70;8;130;4475;1;"L47";"L";66,76541883;0
28272;"Male";"B";"Medium";"Employed";35;14;-30;22600;1;"P8";"P";23,21820596;0
28273;"Female";"B";"Medium";"Housewife";36;17;-10;27575;0;"P7";"P";25,62227499;0
28274;"Male";"B";"Small";"Housewife";18;9;0;6615;0;"T4";"T";23,97168003;49,107794508
28275;"Male";"A";"Large";"Self-employed";46;16;-30;18765;1;"R17";"R";221,7063984;28215,319915
28276;"Female";"B";"Medium";"Employed";37;8;-20;2245;1;"N19";"N";51,33277755;0
28277;"Female";"C";"Medium";"Employed";42;7;-0,2;15490;1;"P1";"P";22,75483466;0
28278;"Male";"B";"Medium";"Unemployed";31;11;-20;13485;1;"Q12";"Q";167,9366556;0
28279;"Male";"F";"Medium";"Housewife";39;16;-50;7010;1;"N23";"N";77,49504574;0
28280;"Male";"B";"Small";"Self-employed";38;18;-40;28240;0;"M11";"M";156,1042255;0
28281;"Male";"E";"Large";"Retired";69;14;-30;28790;0;"L26";"L";67,56457622;0
28282;"male";"A";"Large";"Self-employed";21;7;-10;3025;1;"R37";"R";276,9454965;0
28283;"Female";"F";"Small";"Unemployed";20;3;30;39935;0;"Q64";"Q";132,7922667;405,08719733
28284;"Female";"B";"Large";"Housewife";22;10;70;21890;1;"Q3";"Q";110,9836779;0
28285;"Male";"B";"Large";"Self-employed";61;12;-40;129745;1;"L90";"L";92,10692821;0
28286;"Female";"D";"Medium";"Self-employed";51;11;-40;19085;1;"U19";"U";61,79475865;722,09613245
28287;"Female";"B";"Large";"Self-employed";41;8;-30;23635;1;"T24";"T";24,89492323;0
28288;"Male";"A";"Medium";"Housewife";111;17;-40;21135;1;"R5";"R";258,9237292;0
28289;"Male";"B";"Small";"Employed";19;5;-10;6770;0;"N12";"N";133,2886429;0
28290;"Male";"A";"Large";"Self-employed";22;14;10;7770;0;"L43";"L";73,26206886;0
28291;"Male";"A";"Medium";"Housewife";48;8;-50;12945;1;"L134";"L";49,53391432;0
28292;"Male";"D";"Medium";"Employed";26;13;-10;5550;0;"M17";"M";201,6569069;0
28293;"Male";"D";"Small";"Employed";30;17;-50;20430;1;"R10";"R";249,8117276;0
28294;"Male";"A";"Medium";"Housewife";38;6;120;26875;0;"Q65";"Q";77,73738533;0
28295;"Male";"E";"Large";"Housewife";46;17;140;108115;1;"Q15";"Q";147,9690558;0
28296;"Female";"D";"Large";"Self-employed";49;14;-0,5;12770;1;"O8";"O";26,51332544;0
28297;"Female";"A";"Medium";"Retired";60;14;-20;20605;1;"R18";"R";284,1301175;0
28298;"Male";"D";"Medium";"Housewife";90;14;-50;5715;1;"R22";"R";270,4632326;0
28299;"Male";"D";"Small";"Self-employed";45;11;-20;118920;1;"Q25";"Q";140,4108252;14617,243525
28300;"Male";"A";"Large";"Employed";35;11;-50;3130;0;"L63";"L";67,42478707;0
28301;"Male";"A";"Large";"Self-employed";50;16;-50;24160;0;"R17";"R";221,7063984;2616,3175209
28302;"Male";"F";"Medium";"Housewife";48;13;50;6615;1;"S3";"S";27,86273727;0
28303;"Male";"A";"Medium";"Employed";51;17;-50;129020;1;"L58";"L";64,53563007;0
28304;"Male";"A";"Small";"Unemployed";42;17;110;9550;0;"S22";"S";38,33660541;4904,681305
28305;"Male";"B";"Medium";"Employed";29;3;60;28045;0;"Q34";"Q";212,4247054;0
28306;"Male";"C";"Small";"Housewife";45;6;80;11025;0;"U8";"U";125,1320458;0
28307;"Male";"A";"Medium";"Self-employed";20;15;0;10130;0;"L37";"L";76,50537468;24,897434038
28308;"Male";"A";"Large";"Housewife";48;8;-50;28795;0;"S36";"S";25,00982043;0
28309;"Male";"A";"Medium";"Housewife";22;12;0;20595;0;"S2";"S";24,13748405;2020,0034724
28310;"Female";"D";"Large";"Housewife";44;10;140;9660;0;"U4";"U";114,881582;2476,52866388
28311;"Female";"D";"Small";"Employed";24;10;20;29345;1;"M3";"M";141,0368682;0
28312;"Female";"F";"Small";"Unemployed";29;3;-30;10495;0;"R49";"R";208,8164363;0
28313;"male";"D";"Small";"Unemployed";27;17;-40;21510;0;"L69";"L";81,90993935;1533,2653092
28314;"Female";"C";"Medium";"Unemployed";23;11;-20;136625;0;"T4";"T";23,97168003;0
28315;"Male";"A";"Large";"Self-employed";34;20;-50;5780;0;"L35";"L";61,69063654;0
28316;"Female";"B";"Large";"Housewife";37;11;-50;8945;0;"Q40";"Q";189,9730181;0
28317;"Female";"B";"Large";"Self-employed";106;5;40;9065;1;"R28";"R";256,6405915;0
28318;"Female";"B";"Large";"Self-employed";43;8;-10;17330;1;"L18";"L";58,91132801;0
28319;"Male";"F";"Medium";"Employed";22;7;-10;35840;1;"M18";"M";99,28308074;0
28320;"Male";"A";"Small";"Retired";72;13;130;4170;1;"L13";"L";57,06267756;910,85778946
28321;"Male";"D";"Large";"Retired";63;7;-30;24540;0;"L68";"L";68,97630254;0
28322;"Male";"B";"Medium";"Self-employed";40;7;-30;24755;1;"L25";"L";61,11231366;0
28323;"Male";"A";"Medium";"Housewife";32;18;-50;22500;0;"R37";"R";276,9454965;168,74336265
28324;"Female";"D";"Medium";"Housewife";26;20;-20;9980;1;"Q66";"Q";99,43621052;0
28325;"Male";"D";"Small";"Housewife";24;9;-30;18800;1;"S32";"S";25,26137811;174,1920551
28326;"Female";"A";"Large";"Housewife";48;3;100;16175;1;"Q39";"Q";171,3729361;0
28327;"Male";"B";"Small";"Housewife";52;19;-40;9120;1;"Q4";"Q";138,5066713;831,35540764
28328;"Female";"A";"Large";"Retired";51;15;-50;12310;1;"O34";"O";33,76301929;0
28329;"Male";"C";"Small";"Self-employed";24;18;-30;29765;1;"S8";"S";17,11532415;19914,36806
28330;"Female";"D";"Large";"Retired";70;18;-40;5820;1;"R47";"R";249,7835716;0
28331;"Female";"D";"Medium";"Employed";22;10;-40;7265;1;"Q57";"Q";149,997808;0
28332;"Female";"C";"Medium";"Self-employed";36;19;20;9600;1;"L84";"L";129,6779531;0
28333;"Male";"A";"Large";"Retired";67;2;130;4050;1;"U19";"U";61,79475865;0
28334;"Male";"A";"Medium";"Unemployed";27;12;-10;10875;0;"L124";"L";64,09908451;0
28335;"Male";"B";"Medium";"Housewife";36;15;100;46020;0;"T4";"T";23,97168003;308,39299007
28336;"Male";"A";"Medium";"Unemployed";45;14;-10;26335;0;"T23";"T";23,03273294;0
28337;"Male";"E";"Large";"Self-employed";52;11;120;25970;1;"L54";"L";71,66099406;0
28338;"Male";"B";"Medium";"Employed";35;18;-0,5;27095;1;"Q57";"Q";149,997808;0
28339;"male";"B";"Medium";"Unemployed";47;8;-40;26040;1;"Q13";"Q";166,5549379;0
28340;"Male";"B";"Large";"Employed";53;18;70;12920;1;"M12";"M";216,4916013;0
28341;"Male";"A";"Small";"Self-employed";24;14;-10;106325;0;"Q37";"Q";148,5612071;1523,0854415
28342;"Male";"A";"Large";"Retired";64;9;-50;21130;1;"R33";"R";297,3851697;0
28343;"Female";"D";"Medium";"Employed";43;17;30;106425;1;"R7";"R";180,0831298;53,519005899
28344;"Female";"F";"Large";"Employed";29;20;-30;15405;0;"L31";"L";59,63322296;0
28345;"Female";"E";"Medium";"Employed";19;15;20;9335;0;"L70";"L";44,37542252;0
28346;"Male";"B";"Small";"Employed";44;13;-50;22180;1;"R4";"R";185,8513852;0
28347;"Male";"D";"Medium";"Unemployed";38;9;110;10195;1;"P26";"P";27,20106876;0
28348;"Male";"B";"Large";"Retired";64;17;-30;6370;1;"O26";"O";36,9071711;107,83112295
28349;"Male";"D";"Small";"Housewife";38;2;-50;32165;1;"R48";"R";238,240414;0
28350;"Female";"C";"Medium";"Housewife";41;9;90;111325;0;"L11";"L";37,45585227;0
28351;"Male";"F";"Small";"Retired";50;6;-50;14335;0;"L13";"L";57,06267756;0
28352;"Female";"A";"Large";"Self-employed";25;2;10;33055;0;"P27";"P";45,411434;0
28353;"Male";"A";"Medium";"Housewife";75;15;-30;11030;0;"N21";"N";71,18027901;100,71599685
28354;"Female";"A";"Medium";"Employed";19;14;0;8125;1;"L84";"L";129,6779531;1240,5523097
28355;"male";"C";"Large";"Retired";75;8;20;18800;1;"R44";"R";237,4189585;0
28356;"Male";"A";"Medium";"Employed";54;10;0,3;5355;1;"L96";"L";45,66982293;0
28357;"Male";"E";"Large";"Employed";29;18;-20;28985;0;"Q29";"Q";239,4551701;1026,6582091
28358;"Female";"C";"Medium";"Self-employed";60;3;-20;9015;1;"Q16";"Q";207,1446249;0
28359;"Female";"D";"Small";"Self-employed";47;4;-50;4180;0;"L66";"L";49,59668535;0
28360;"Female";"A";"Medium";"Housewife";59;14;-0,3;22610;0;"M10";"M";94,36462339;0
28361;"Female";"B";"Small";"Employed";41;14;60;8400;0;"R24";"R";225,1417422;0
28362;"Male";"D";"Small";"Employed";44;17;10;8820;1;"O17";"O";24,11879116;0
28363;"Male";"B";"Large";"Employed";18;14;0;22610;1;"Q18";"Q";211,8309492;2435,20229
28364;"Male";"A";"Small";"Housewife";32;13;-50;9690;1;"L118";"L";28,49395606;0
28365;"Male";"B";"Large";"Employed";34;10;80;6110;0;"O2";"O";32,9239514;340,23547758
28366;"Female";"A";"Small";"Housewife";40;8;-10;15990;0;"L62";"L";66,69447337;0
28367;"Female";"D";"Medium";"Employed";43;13;80;12885;0;"L55";"L";91,55064058;0
28368;"Female";"A";"Medium";"Retired";50;12;-40;7430;1;"Q7";"Q";83,76263662;0
28369;"Male";"A";"Large";"Retired";50;12;-30;15300;1;"U6";"U";76,98652096;0
28370;"Female";"F";"Large";"Employed";44;4;-50;34800;0;"T7";"T";27,50305391;0
28371;"Male";"B";"Medium";"Employed";42;8;100;2220;1;"P34";"P";47,5930722;0
28372;"Female";"A";"Medium";"Self-employed";38;18;-20;24840;0;"L47";"L";66,76541883;0
28373;"Female";"D";"Large";"Retired";60;9;-30;8590;1;"N24";"N";26,14074792;0
28374;"Male";"E";"Medium";"Retired";61;19;60;20630;1;"L106";"L";76,89987008;0
28375;"Male";"B";"Large";"Housewife";39;13;10;19470;1;"U2";"U";38,77083633;0
28376;"Male";"B";"Large";"Employed";31;6;-50;29595;0;"P31";"P";33,27619903;0
28377;"Male";"A";"Small";"Employed";28;8;-50;41845;0;"R29";"R";291,3194903;0
28378;"Female";"C";"Medium";"Employed";45;8;-50;25675;0;"O24";"O";31,49451567;0
28379;"Female";"B";"Large";"Housewife";42;15;70;18500;1;"T9";"T";31,09742125;0
28380;"Male";"D";"Medium";"Employed";26;7;90;13915;0;"L86";"L";50,6257826;0
28381;"Male";"A";"Medium";"Retired";58;5;-30;20355;0;"R36";"R";276,3355652;0
28382;"Female";"F";"Medium";"Employed";43;11;-50;25190;1;"O16";"O";30,85366237;13337,423158
28383;"Male";"F";"Medium";"Housewife";37;1;10;24955;0;"L56";"L";87,14669097;0
28384;"Male";"B";"Large";"Employed";60;11;-50;9465;0;"L35";"L";61,69063654;0
28385;"Male";"A";"Medium";"Self-employed";40;12;-10;23965;0;"P25";"P";31,88091224;0
28386;"Male";"E";"Medium";"Employed";37;13;30;21940;1;"M14";"M";222,6929824;0
28387;"Male";"B";"Medium";"Housewife";37;13;-40;4240;0;"Q42";"Q";148,4945135;0
28388;"Male";"D";"Medium";"Employed";47;3;-30;7105;0;"L56";"L";87,14669097;0
28389;"Male";"D";"Small";"Housewife";52;16;-20;23100;1;"R1";"R";222,711392;266,11088353
28390;"male";"D";"Small";"Self-employed";35;14;-20;11085;1;"O1";"O";36,25444122;0
28391;"Female";"C";"Medium";"Self-employed";59;16;-20;16850;1;"L120";"L";59,22386837;0
28392;"Female";"A";"Small";"Housewife";42;6;30;28995;1;"L67";"L";99,57981885;0
28393;"Female";"A";"Medium";"Retired";69;18;-40;24455;1;"Q11";"Q";73,18307109;0
28394;"Female";"E";"Medium";"Retired";48;9;-30;6130;1;"R8";"R";253,6198858;0
28395;"Female";"B";"Small";"Unemployed";36;15;-0,1;16180;1;"Q23";"Q";205,4307964;0
28396;"Female";"B";"Medium";"Employed";40;9;-30;5215;0;"L89";"L";64,12305444;0
28397;"Male";"C";"Large";"Employed";35;1;-40;21215;0;"O39";"O";19,20951704;418,81791719
28398;"Male";"A";"Medium";"Employed";41;4;0;116020;0;"O2";"O";32,9239514;0
28399;"Male";"E";"Large";"Retired";63;6;-50;3075;0;"P28";"P";41,2451199;0
28400;"Male";"D";"Large";"Retired";48;9;-50;7300;1;"T31";"T";35,78808354;0
28401;"Male";"D";"Large";"Housewife";74;10;-30;106490;1;"O36";"O";26,7213619;0
28402;"Male";"D";"Large";"Unemployed";36;8;70;14635;1;"R15";"R";270,7883545;0
28403;"Male";"B";"Medium";"Employed";21;17;10;27170;0;"Q25";"Q";140,4108252;0
28404;"Male";"A";"Small";"Employed";19;16;0;23295;0;"R37";"R";276,9454965;0
28405;"Female";"F";"Medium";"Unemployed";53;11;-50;36275;1;"U14";"U";123,0152076;0
28406;"Male";"A";"Small";"Unemployed";53;9;-20;13140;0;"Q39";"Q";171,3729361;0
28407;"Male";"F";"Large";"Self-employed";44;18;-30;12980;0;"O28";"O";29,1257717;0
28408;"Male";"E";"Medium";"Unemployed";55;13;-40;24070;0;"Q49";"Q";91,28099321;0
28409;"Female";"C";"Medium";"Housewife";33;13;-50;8505;1;"L120";"L";59,22386837;0
28410;"Male";"A";"Large";"Employed";37;1;-30;11885;1;"L112";"L";66,06668352;0
28411;"Male";"B";"Large";"Retired";127;13;-30;26190;0;"Q52";"Q";168,6499611;0
28412;"Female";"B";"Medium";"Unemployed";42;16;-50;14560;0;"L88";"L";73,46170633;0
28413;"Male";"B";"Small";"Employed";41;14;20;114985;0;"Q9";"Q";139,637282;616,39382889
28414;"Male";"B";"Small";"Employed";43;13;-50;16470;1;"L19";"L";50,01092548;0
28415;"Male";"D";"Small";"Employed";18;5;0;2990;0;"M1";"M";107,8170529;0
28416;"Male";"D";"Medium";"Employed";45;7;-0,5;19145;1;"U7";"U";103,9493988;0
28417;"Male";"F";"Large";"Employed";58;16;-20;17390;1;"Q30";"Q";222,2151274;0
28418;"Male";"A";"Medium";"Housewife";35;17;0;48830;1;"R14";"R";275,0923407;18,894570342
28419;"Female";"D";"Large";"Unemployed";71;14;-30;145460;0;"R21";"R";275,2822626;0
28420;"Female";"D";"Small";"Housewife";94;13;130;18385;1;"M11";"M";156,1042255;0
28421;"Male";"A";"Medium";"Self-employed";21;11;0;4720;0;"U10";"U";137,8873343;2993,8587017
28422;"Male";"D";"Medium";"Retired";71;17;-50;39075;0;"M18";"M";99,28308074;0
28423;"Male";"C";"Medium";"Self-employed";29;20;-30;7675;0;"Q59";"Q";95,69355223;835,55377813
28424;"Female";"A";"Large";"Self-employed";66;14;-50;9780;1;"L48";"L";71,62174491;1123,2209317
28425;"Male";"B";"Small";"Employed";38;8;-50;13035;1;"Q58";"Q";129,3156084;177,59733578
28426;"Male";"A";"Large";"Retired";72;16;-0,3;4490;1;"T11";"T";28,61559614;0
28427;"Male";"E";"Small";"Self-employed";83;8;10;21535;1;"O2";"O";32,9239514;5705,8896799
28428;"Female";"B";"Medium";"Retired";75;11;20;14530;0;"U8";"U";125,1320458;0
28429;"Male";"C";"Medium";"Employed";43;9;-30;7020;0;"S14";"S";25,91743539;0
28430;"Female";"D";"Small";"Employed";77;12;0;23260;1;"M17";"M";201,6569069;1546,0809698
28431;"Male";"A";"Large";"Housewife";60;9;-50;14235;1;"M14";"M";222,6929824;9422,162503
28432;"Female";"F";"Large";"Employed";57;12;-40;12725;0;"R33";"R";297,3851697;0
28433;"Male";"A";"Medium";"Unemployed";24;7;-30;15710;0;"U19";"U";61,79475865;0
28434;"Male";"F";"Medium";"Housewife";42;18;-50;27760;0;"Q43";"Q";182,367931;102,49689609
28435;"Male";"B";"Medium";"Self-employed";44;15;30;17995;1;"R5";"R";258,9237292;4238,6318727
28436;"Male";"F";"Medium";"Housewife";38;7;-40;15655;0;"P11";"P";28,38649426;0
28437;"Male";"C";"Medium";"Housewife";23;9;-20;6910;1;"R5";"R";258,9237292;1768,6541008
28438;"Male";"E";"Small";"Unemployed";26;17;40;18225;0;"U16";"U";91,54176264;266,11793719
28439;"Male";"B";"Medium";"Self-employed";50;15;-50;29620;0;"T7";"T";27,50305391;0
28440;"Male";"A";"Medium";"Unemployed";51;8;-40;9365;0;"M6";"M";103,4727356;0
28441;"Female";"D";"Large";"Self-employed";36;8;20;2390;1;"R29";"R";291,3194903;0
28442;"Female";"D";"Large";"Self-employed";42;15;-40;44700;1;"L47";"L";66,76541883;0
28443;"Male";"C";"Small";"Unemployed";24;11;10;23685;0;"R23";"R";282,3344767;5724,6350625
28444;"Male";"C";"Medium";"Housewife";51;19;-40;15960;1;"U4";"U";114,881582;0
28445;"Male";"A";"Small";"Employed";24;13;0;8845;0;"P19";"P";24,82652767;2358,3843857
28446;"Male";"D";"Medium";"Employed";35;12;-30;22180;1;"Q1";"Q";114,1413271;0
28447;"Male";"B";"Small";"Employed";43;12;-10;26680;1;"L117";"L";85,63166734;0
28448;"Female";"A";"Medium";"Employed";25;14;-50;16760;0;"L43";"L";73,26206886;0
28449;"Male";"A";"Small";"Self-employed";41;14;-20;24925;1;"Q29";"Q";239,4551701;652,09612188
28450;"Male";"E";"Medium";"Retired";62;12;-40;12820;1;"L95";"L";68,37942919;0
28451;"Male";"E";"Medium";"Employed";39;17;60;135965;1;"L61";"L";65,78489891;0
28452;"Male";"D";"Medium";"Employed";47;12;-30;21225;1;"R27";"R";250,8413259;0
28453;"Female";"D";"Small";"Housewife";32;10;-50;10060;1;"R6";"R";236,3993842;0
28454;"Female";"D";"Small";"Employed";27;13;-30;37120;0;"L4";"L";45,52113373;0
28455;"Male";"E";"Large";"Retired";62;13;-20;4915;0;"M21";"M";102,818883;0
28456;"Male";"B";"Large";"Unemployed";34;16;10;25445;0;"Q3";"Q";110,9836779;0
28457;"Female";"E";"Small";"Housewife";45;15;60;9330;1;"U5";"U";46,84863153;0
28458;"Female";"B";"Medium";"Housewife";31;11;-0,5;23725;0;"O3";"O";32,6541392;0
28459;"Male";"E";"Medium";"Self-employed";42;6;130;7870;1;"Q36";"Q";206,2302755;0
28460;"Female";"D";"Small";"Employed";25;7;-30;25295;0;"L79";"L";56,11415278;0
28461;"Male";"C";"Small";"Employed";30;11;-50;25110;1;"T22";"T";31,98800317;0
28462;"Female";"A";"Large";"Retired";72;6;-50;8555;1;"L15";"L";54,19066433;0
28463;"Male";"C";"Medium";"Retired";54;19;-40;23000;1;"O35";"O";21,45273029;0
28464;"Female";"A";"Small";"Unemployed";18;14;0;22715;0;"M14";"M";222,6929824;2218,9726862
28465;"Female";"E";"Medium";"Unemployed";85;8;-40;4725;1;"L30";"L";62,06252553;0
28466;"Female";"E";"Large";"Employed";37;12;30;17535;1;"L134";"L";49,53391432;0
28467;"Male";"A";"Small";"Unemployed";55;9;-20;9900;0;"Q35";"Q";148,4018477;0
28468;"Male";"A";"Medium";"Employed";69;12;-50;8065;0;"Q39";"Q";171,3729361;0
28469;"Male";"D";"Small";"Employed";31;15;-30;12855;0;"Q3";"Q";110,9836779;0
28470;"Male";"B";"Small";"Housewife";29;1;10;7575;0;"Q28";"Q";169,5291484;0
28471;"Male";"B";"Medium";"Employed";44;2;-30;6495;0;"P21";"P";37,76157765;0
28472;"Male";"A";"Large";"Retired";66;9;-40;9995;0;"O14";"O";36,14074742;0
28473;"Male";"A";"Small";"Housewife";46;6;70;9720;1;"O10";"O";25,14133101;0
28474;"Male";"B";"Small";"Employed";29;12;0;9855;0;"O17";"O";24,11879116;0
28475;"Male";"D";"Medium";"Employed";44;8;100;1675;1;"R27";"R";250,8413259;0
28476;"Female";"B";"Large";"Retired";66;5;-50;19170;0;"R29";"R";291,3194903;0
28477;"Male";"B";"Medium";"Self-employed";46;9;-50;9025;1;"T32";"T";19,81848038;0
28478;"Male";"A";"Small";"Employed";44;12;150;7880;1;"Q14";"Q";160,3435748;0
28479;"Male";"B";"Small";"Self-employed";19;11;-10;7865;0;"Q2";"Q";123,0199289;162,60589786
28480;"Male";"B";"Small";"Employed";36;3;-40;17710;0;"R10";"R";249,8117276;0
28481;"Male";"A";"Large";"Self-employed";52;10;-30;13310;1;"R14";"R";275,0923407;0
28482;"Male";"C";"Small";"Housewife";54;19;-30;22440;0;"L3";"L";45,65564192;0
28483;"Female";"D";"Large";"Retired";54;8;-0,3;18130;1;"R32";"R";232,9029787;7512,0229191
28484;"Male";"F";"Small";"Housewife";44;18;-50;28200;1;"S34";"S";29,94861261;1223,2101216
28485;"Male";"C";"Medium";"Employed";32;12;-20;24265;0;"R19";"R";272,9669948;617,73970484
28486;"male";"A";"Small";"Unemployed";39;18;-40;4580;1;"U1";"U";33,29429778;1151,8375543
28487;"Male";"A";"Medium";"Unemployed";39;14;90;35800;0;"M13";"M";184,4785165;1941,7316629
28488;"Male";"C";"Medium";"Housewife";31;7;0;12335;1;"Q25";"Q";140,4108252;3761,1008178
28489;"Male";"B";"Medium";"Employed";34;16;-20;40775;0;"Q42";"Q";148,4945135;0
28490;"Female";"E";"Large";"Housewife";32;9;20;6100;0;"M12";"M";216,4916013;296,14682909
28491;"Male";"C";"Large";"Self-employed";49;11;-30;44220;1;"M2";"M";139,2830008;0
28492;"Female";"B";"Medium";"Employed";44;3;-10;3725;1;"L9";"L";51,09148195;0
28493;"Female";"E";"Small";"Employed";22;7;-10;121275;1;"S39";"S";23,58652635;0
28494;"Male";"A";"Small";"Employed";86;2;-10;49400;1;"Q41";"Q";213,2556548;0
28495;"Male";"B";"Medium";"Housewife";26;7;-50;7935;0;"R40";"R";284,9991194;11340,30312
28496;"Female";"D";"Small";"Housewife";23;15;10;18495;1;"L31";"L";59,63322296;0
28497;"Female";"E";"Large";"Employed";23;12;10;17980;0;"U7";"U";103,9493988;472,83631148
28498;"Male";"A";"Large";"Housewife";74;16;-30;35595;0;"Q42";"Q";148,4945135;1543,0634777
28499;"Male";"A";"Medium";"Self-employed";37;3;-50;22080;1;"Q9";"Q";139,637282;0
28500;"Male";"E";"Small";"Unemployed";20;8;10;22235;0;"O27";"O";31,37042579;0
28501;"Male";"B";"Small";"Housewife";42;19;40;14000;1;"R48";"R";238,240414;1840,5549275
